game_id,language,n_rounds_is_known,max_rounds,played_rounds,agents_communicate,elicit_beliefs,tom_order,agent1_name,agent1_llm,agent1_personality,agent1_knows_opponent_with_prob,agent1_strategies,agent1_scores,agent1_messages,agent1_regret_per_round,agent1_regret_mean,agent2_name,agent2_llm,agent2_personality,agent2_knows_opponent_with_prob,agent2_strategies,agent2_scores,agent2_messages,agent2_regret_per_round,agent2_regret_mean,welfare_mean_sum,welfare_mean_min,welfare_mean_gini,welfare_efficiency,welfare_per_round
game_10,en,True,10,1,False,False,1,agent1,GPT-4o,cooperative,0.5,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,cooperative,1.0,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_11,en,True,10,10,False,False,1,agent1,GPT-4o,cooperative,0.5,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[10.0, 6.0, 6.0, 6.0, 6.0, 0.0, 6.0, 6.0, 6.0, 0.0]",[],"[0.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 2.0]",3.2,agent2,GPT-4o,selfish,0.0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB']","[0.0, 6.0, 6.0, 6.0, 6.0, 10.0, 6.0, 6.0, 6.0, 10.0]",[],"[2.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0, 4.0, 0.0]",3.0,11.4,4.2,0.15,,"[{'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}]"
game_12,en,True,10,10,False,False,1,agent1,GPT-4o,cooperative,0.5,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],"[2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",2.2,agent2,GPT-4o,selfish,0.5,"['OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB']","[10.0, 6.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",[],"[0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4,10.2,0.6,0.45,,"[{'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}]"
game_13,en,True,10,1,False,False,1,agent1,GPT-4o,cooperative,0.5,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,selfish,1.0,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_14,en,True,10,1,False,False,1,agent1,GPT-4o,cooperative,0.5,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,neutral,0.0,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_15,en,True,10,1,False,False,1,agent1,GPT-4o,cooperative,0.5,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,neutral,0.5,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_16,en,True,10,1,False,False,1,agent1,GPT-4o,cooperative,0.5,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,neutral,1.0,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_17,en,True,10,2,False,False,1,agent1,GPT-4o,cooperative,1.0,"['OptionB', 'OptionB']","[10.0, 2.0]",[],"[0.0, 0.0]",0.0,agent2,GPT-4o,cooperative,1.0,"['OptionA', 'OptionB']","[0.0, 2.0]",[],"[2.0, 0.0]",1.0,7.0,1.0,0.25,,"[{'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_18,en,True,10,1,False,False,1,agent1,GPT-4o,cooperative,1.0,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,selfish,0.0,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_19,en,True,10,10,False,False,1,agent1,GPT-4o,cooperative,1.0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB']","[6.0, 0.0, 0.0, 6.0, 6.0, 0.0, 6.0, 0.0, 0.0, 10.0]",[],"[4.0, 2.0, 2.0, 4.0, 4.0, 2.0, 4.0, 2.0, 2.0, 0.0]",2.6,agent2,GPT-4o,selfish,0.5,"['OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA']","[6.0, 10.0, 10.0, 6.0, 6.0, 10.0, 6.0, 10.0, 10.0, 0.0]",[],"[4.0, 0.0, 0.0, 4.0, 4.0, 0.0, 4.0, 0.0, 0.0, 2.0]",1.8,10.8,2.4,0.3,,"[{'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}]"
game_20,en,True,10,10,False,False,1,agent1,GPT-4o,cooperative,1.0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[6.0, 0.0, 6.0, 6.0, 6.0, 0.0, 6.0, 6.0, 6.0, 0.0]",[],"[4.0, 2.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 2.0]",3.4,agent2,GPT-4o,selfish,1.0,"['OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB']","[6.0, 10.0, 6.0, 6.0, 6.0, 10.0, 6.0, 6.0, 6.0, 10.0]",[],"[4.0, 0.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0, 4.0, 0.0]",2.8,11.4,4.2,0.15,,"[{'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}]"
game_21,en,True,10,1,False,False,1,agent1,GPT-4o,cooperative,1.0,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,neutral,0.0,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_22,en,True,10,1,False,False,1,agent1,GPT-4o,cooperative,1.0,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,neutral,0.5,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_23,en,True,10,1,False,False,1,agent1,GPT-4o,cooperative,1.0,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,neutral,1.0,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_24,en,True,10,1,False,False,1,agent1,GPT-4o,selfish,0.0,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,selfish,0.0,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_25,en,True,10,3,False,False,1,agent1,GPT-4o,selfish,0.0,"['OptionB', 'OptionA', 'OptionB']","[10.0, 6.0, 2.0]",[],"[0.0, 4.0, 0.0]",1.3333333333333333,agent2,GPT-4o,selfish,0.5,"['OptionA', 'OptionA', 'OptionB']","[0.0, 6.0, 2.0]",[],"[2.0, 4.0, 0.0]",2.0,8.666666666666666,2.6666666666666665,0.16666666666666666,,"[{'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_26,en,True,10,1,False,False,1,agent1,GPT-4o,selfish,0.0,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,selfish,1.0,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_27,en,True,10,1,False,False,1,agent1,GPT-4o,selfish,0.0,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,neutral,0.0,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_28,en,True,10,1,False,False,1,agent1,GPT-4o,selfish,0.0,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,neutral,0.5,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_29,en,True,10,1,False,False,1,agent1,GPT-4o,selfish,0.0,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,neutral,1.0,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_30,en,True,10,1,False,False,1,agent1,GPT-4o,selfish,0.5,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,selfish,0.5,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_31,en,True,10,10,False,False,1,agent1,GPT-4o,selfish,0.5,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[10.0, 6.0, 6.0, 6.0, 6.0, 0.0, 6.0, 0.0, 6.0, 0.0]",[],"[0.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 2.0, 4.0, 2.0]",3.0,agent2,GPT-4o,selfish,1.0,"['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB']","[0.0, 6.0, 6.0, 6.0, 6.0, 10.0, 6.0, 10.0, 6.0, 10.0]",[],"[2.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 0.0]",2.6,11.2,3.6,0.2,,"[{'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}]"
game_32,en,True,10,1,False,False,1,agent1,GPT-4o,selfish,0.5,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,neutral,0.0,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_33,en,True,10,1,False,False,1,agent1,GPT-4o,selfish,0.5,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,neutral,0.5,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_34,en,True,10,1,False,False,1,agent1,GPT-4o,selfish,0.5,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,neutral,1.0,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_35,en,True,10,1,False,False,1,agent1,GPT-4o,selfish,1.0,['OptionB'],[2.0],[],[0.0],0.0,agent2,GPT-4o,selfish,1.0,['OptionB'],[2.0],[],[0.0],0.0,4.0,2.0,0.0,,"[{'sum': 4.0, 'mean': 2.0, 'min': 2.0, 'max': 2.0, 'gini': 0.0}]"
game_36,en,True,10,10,False,False,1,agent1,GPT-4o,selfish,1.0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[10.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 6.0, 6.0]",[],"[0.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 4.0]",2.6,agent2,GPT-4o,neutral,0.0,"['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA']","[0.0, 6.0, 10.0, 10.0, 10.0, 10.0, 6.0, 10.0, 6.0, 6.0]",[],"[2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 4.0, 4.0]",1.8,10.8,2.4,0.3,,"[{'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}]"
game_37,en,True,10,10,False,False,1,agent1,GPT-4o,selfish,1.0,"['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA']","[10.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 6.0, 6.0]",[],"[0.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]",2.6,agent2,GPT-4o,neutral,0.5,"['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA']","[0.0, 6.0, 10.0, 10.0, 10.0, 10.0, 10.0, 6.0, 6.0, 6.0]",[],"[2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 4.0]",1.8,10.8,2.4,0.3,,"[{'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 10.0, 'mean': 5.0, 'min': 0.0, 'max': 10.0, 'gini': 0.5}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}, {'sum': 12.0, 'mean': 6.0, 'min': 6.0, 'max': 6.0, 'gini': 0.0}]"
